ID,Sire,Dam,PC,yr
111621,NA,NA,162,2017
111622,902402,902401,162,2017
111631,NA,NA,163,2017
111632,901812,901811,163,2017
111641,901782,901781,164,2017
111642,NA,NA,164,2017
111651,901112,901111,165,2017
111652,NA,NA,165,2017
111661,901922,901921,166,2017
111662,900672,900671,166,2017
111671,902292,902291,167,2017
111672,900862,900861,167,2017
111681,902302,902301,168,2017
111682,901162,901161,168,2017
111691,NA,NA,169,2017
111692,901372,901371,169,2017
111701,NA,NA,170,2017
111702,901902,901901,170,2017
111721,NA,NA,172,2017
111722,900732,900731,172,2017
111731,NA,NA,173,2017
111732,901312,901311,173,2017
111741,NA,NA,174,2017
111742,902322,902321,174,2017
111751,901202,901201,175,2017
111752,NA,NA,175,2017
111761,901532,901531,176,2017
111762,902512,902511,176,2017
111771,901812,901811,177,2017
111772,900862,900861,177,2017
111781,901882,901881,178,2017
111782,NA,NA,178,2017
111791,902102,902101,179,2017
111792,902642,902641,179,2017
111801,902302,902301,180,2017
111802,902652,902651,180,2017
111821,NA,NA,182,2017
111822,901162,901161,182,2017
111831,NA,NA,183,2017
111832,902552,902551,183,2017
111841,NA,NA,184,2017
111842,900672,900671,184,2017
111851,900472,900471,185,2017
111852,902212,902211,185,2017
111861,901162,901161,186,2017
111862,902672,902671,186,2017
111871,901202,901201,187,2017
111872,900572,900571,187,2017
111881,901442,901441,188,2017
111882,902282,902281,188,2017
111891,NA,NA,189,2017
111892,901722,901721,189,2017
111901,NA,NA,190,2017
111902,901312,901311,190,2017
111921,902092,902091,192,2017
111922,901772,901771,192,2017
111931,902302,902301,193,2017
111932,900492,900491,193,2017
111941,901192,901191,194,2017
111942,900302,900301,194,2017
111951,900542,900541,195,2017
111952,902512,902511,195,2017
111961,901842,901841,196,2017
111962,900732,900731,196,2017
111971,902172,902171,197,2017
111972,900672,900671,197,2017
111981,902202,902201,198,2017
111982,900512,900511,198,2017
111991,901732,901731,199,2017
111992,902652,902651,199,2017
112001,901832,901831,200,2017
112002,900882,900881,200,2017
112021,901002,901001,202,2017
112022,900382,900381,202,2017
112031,901152,901151,203,2017
112032,901032,901031,203,2017
112041,901332,901331,204,2017
112042,902072,902071,204,2017
112051,901692,901691,205,2017
112052,902492,902491,205,2017
112071,902132,902131,207,2017
112072,900062,900061,207,2017
112081,902552,902551,208,2017
112082,900792,900791,208,2017
112111,900252,900251,211,2017
112112,902082,902081,211,2017
112121,901202,901201,212,2017
112122,900642,900641,212,2017
112131,901892,901891,213,2017
112132,900232,900231,213,2017
112141,NA,NA,214,2017
112142,901822,901821,214,2017
112151,NA,NA,215,2017
112152,901072,901071,215,2017
112161,902332,902331,216,2017
112162,901962,901961,216,2017
112171,901092,901091,217,2017
112172,902012,902011,217,2017
112181,901132,901131,218,2017
112182,900982,900981,218,2017
112191,901302,901301,219,2017
112192,901122,901121,219,2017
112201,900172,900171,220,2017
112202,900562,900561,220,2017
112211,901832,901831,221,2017
112212,900462,900461,221,2017
112221,NA,NA,222,2017
112222,900992,900991,222,2017
112231,NA,NA,223,2017
112232,900122,900121,223,2017
112241,900402,900401,224,2017
112242,900532,900531,224,2017
112251,900442,900441,225,2017
112252,900022,900021,225,2017
112261,900472,900471,226,2017
112262,NA,NA,226,2017
112271,901052,901051,227,2017
112272,900072,900071,227,2017
112281,901682,901681,228,2017
112282,900972,900971,228,2017
112291,901782,901781,229,2017
112292,900052,900051,229,2017
112301,901952,901951,230,2017
112302,900082,900081,230,2017
112311,902472,902471,231,2017
112312,901322,901321,231,2017
112321,900082,900081,232,2017
112322,900482,900481,232,2017
112331,900112,900111,233,2017
112332,900462,900461,233,2017
112341,900152,900151,234,2017
112342,901312,901311,234,2017
112351,900162,900161,235,2017
112352,900512,900511,235,2017
112361,900552,900551,236,2017
112362,900522,900521,236,2017
112371,902402,902401,237,2017
112372,NA,NA,237,2017
112381,901332,901331,238,2017
112382,900582,900581,238,2017
112391,901962,901961,239,2017
112392,900562,900561,239,2017
112401,902092,902091,240,2017
112402,901532,901531,240,2017
112411,900532,900531,241,2017
112412,900182,900181,241,2017
112421,900042,900041,242,2017
112422,900192,900191,242,2017
112431,900442,900441,243,2017
112432,900252,900251,243,2017
112441,900032,900031,244,2017
112442,901262,901261,244,2017
112451,900102,900101,245,2017
112452,900012,900011,245,2017
112461,900172,900171,246,2017
112462,900502,900501,246,2017
112471,900212,900211,247,2017
112472,900482,900481,247,2017
112481,900452,900451,248,2017
112482,901162,901161,248,2017
112491,901042,901041,249,2017
112492,900142,900141,249,2017
112501,901112,901111,250,2017
112502,900052,900051,250,2017
112511,901192,901191,251,2017
112512,901012,901011,251,2017
112521,901202,901201,252,2017
112522,900202,900201,252,2017
112531,901212,901211,253,2017
112532,900132,900131,253,2017
112541,901222,901221,254,2017
112542,901182,901181,254,2017
112551,901522,901521,255,2017
112552,900122,900121,255,2017
112561,901712,901711,256,2017
112562,900092,900091,256,2017
112571,901922,901921,257,2017
112572,901232,901231,257,2017
112591,NA,NA,259,2017
112592,902112,902111,259,2017
112601,NA,NA,260,2017
112602,901292,901291,260,2017
112611,NA,NA,261,2017
112612,901362,901361,261,2017
112621,900172,900171,262,2017
112622,901312,901311,262,2017
112631,900212,900211,263,2017
112632,901262,901261,263,2017
112651,900422,900421,265,2017
112652,901062,901061,265,2017
112661,901852,901851,266,2017
112662,902032,902031,266,2017
112671,900212,900211,267,2017
112672,901462,901461,267,2017
112681,900492,900491,268,2017
112682,901802,901801,268,2017
112691,900592,900591,269,2017
112692,900222,900221,269,2017
112701,901882,901881,270,2017
112702,901142,901141,270,2017
112711,NA,NA,271,2017
112712,901262,901261,271,2017
112721,900732,900731,272,2017
112722,901902,901901,272,2017
112731,901502,901501,273,2017
112732,901492,901491,273,2017
112741,902052,902051,274,2017
112742,901442,901441,274,2017
112751,901452,901451,275,2017
112752,901892,901891,275,2017
112761,901552,901551,276,2017
112762,901592,901591,276,2017
112771,902002,902001,277,2017
112772,NA,NA,277,2017
112781,902292,902291,278,2017
112782,NA,NA,278,2017
112791,NA,NA,279,2017
112792,901902,901901,279,2017
112801,NA,NA,280,2017
112802,901262,901261,280,2017
112811,900592,900591,281,2017
112812,901742,901741,281,2017
112821,901912,901911,282,2017
112822,NA,NA,282,2017
112831,NA,NA,283,2017
112832,902372,902371,283,2017
112841,NA,NA,284,2017
112842,901442,901441,284,2017
112851,901892,901891,285,2017
112852,901742,901741,285,2017
112861,NA,NA,286,2017
112862,900452,900451,286,2017
112871,902282,902281,287,2017
112872,NA,NA,287,2017
112881,902282,902281,288,2017
112882,NA,NA,288,2017
112891,NA,NA,289,2017
112892,902062,902061,289,2017
112901,902372,902371,290,2017
112902,NA,NA,290,2017
112922,NA,NA,292,2017
112921,NA,NA,292,2017
112931,NA,NA,293,2017
112932,NA,NA,293,2017
112941,NA,NA,294,2017
112942,NA,NA,294,2017
120011,110132,110131,1,2018
120012,110092,110091,1,2018
120021,110372,110371,2,2018
120022,110232,110231,2,2018
120031,110382,110381,3,2018
120032,110022,110021,3,2018
120041,110472,110471,4,2018
120042,110042,110041,4,2018
120071,110782,110781,7,2018
120072,110842,110841,7,2018
120091,110772,110771,9,2018
120092,110612,110611,9,2018
120101,111512,111511,10,2018
120102,111612,111611,10,2018
120111,111662,111661,11,2018
120112,111402,111401,11,2018
120121,111762,111761,12,2018
120122,110282,110281,12,2018
120131,902432,902431,13,2018
120132,NA,NA,13,2018
120141,110172,110171,14,2018
120142,110482,110481,14,2018
120151,110182,110181,15,2018
120152,110502,110501,15,2018
120161,110202,110201,16,2018
120162,110052,110051,16,2018
120171,110322,110321,17,2018
120172,110642,110641,17,2018
120181,110612,110611,18,2018
120182,111002,111001,18,2018
120191,110702,110701,19,2018
120192,110982,110981,19,2018
120211,111082,111081,21,2018
120212,110862,110861,21,2018
120221,111122,111121,22,2018
120222,110942,110941,22,2018
120231,111342,111341,23,2018
120232,111112,111111,23,2018
120241,111482,111481,24,2018
120242,111202,111201,24,2018
120251,111942,111941,25,2018
120252,111562,111561,25,2018
120261,111952,111951,26,2018
120262,111632,111631,26,2018
120271,112252,112251,27,2018
120272,110272,110271,27,2018
120281,112262,112261,28,2018
120282,NA,NA,28,2018
120291,NA,NA,29,2018
120292,111052,111051,29,2018
120301,111792,111791,30,2018
120302,110212,110211,30,2018
120311,112192,112191,31,2018
120312,111352,111351,31,2018
120321,110062,110061,32,2018
120322,111022,111021,32,2018
120331,110312,110311,33,2018
120332,111642,111641,33,2018
120341,111382,111381,34,2018
120342,111522,111521,34,2018
120351,111872,111871,35,2018
120352,111602,111601,35,2018
120361,111982,111981,36,2018
120362,110352,110351,36,2018
120371,112112,112111,37,2018
120372,110342,110341,37,2018
120381,112212,112211,38,2018
120382,110602,110601,38,2018
120391,112362,112361,39,2018
120392,110442,110441,39,2018
120401,110302,110301,40,2018
120402,111892,111891,40,2018
120421,NA,NA,42,2018
120422,902662,902661,42,2018
120451,110662,110661,45,2018
120452,110072,110071,45,2018
120461,110882,110881,46,2018
120462,112312,112311,46,2018
120481,111172,111171,48,2018
120482,110512,110511,48,2018
120491,111232,111231,49,2018
120492,110672,110671,49,2018
120501,111282,111281,50,2018
120502,111702,111701,50,2018
120511,111382,111381,51,2018
120512,110542,110541,51,2018
120521,111402,111401,52,2018
120522,110832,110831,52,2018
120531,110752,110751,53,2018
120532,112232,112231,53,2018
120541,111922,111921,54,2018
120542,110432,110431,54,2018
120551,NA,NA,55,2018
120552,111042,111041,55,2018
120571,110862,110861,57,2018
120572,110582,110581,57,2018
120581,110982,110981,58,2018
120582,902662,902661,58,2018
120601,111202,111201,60,2018
120602,112342,112341,60,2018
120611,111792,111791,61,2018
120612,110792,110791,61,2018
120621,902452,902451,62,2018
120622,NA,NA,62,2018
120631,110092,110091,63,2018
120632,111692,111691,63,2018
120641,110042,110041,64,2018
120642,112222,112221,64,2018
120651,110052,110051,65,2018
120652,112122,112121,65,2018
120661,110062,110061,66,2018
120662,NA,NA,66,2018
120681,110162,110161,68,2018
120682,111652,111651,68,2018
120691,110192,110191,69,2018
120692,111252,111251,69,2018
120711,110272,110271,71,2018
120712,111102,111101,71,2018
120721,110432,110431,72,2018
120722,111962,111961,72,2018
120731,110502,110501,73,2018
120732,111852,111851,73,2018
120741,110602,110601,74,2018
120742,112152,112151,74,2018
120751,110642,110641,75,2018
120752,112162,112161,75,2018
120771,110852,110851,77,2018
120772,110152,110151,77,2018
120781,110952,110951,78,2018
120782,110732,110731,78,2018
120791,111032,111031,79,2018
120792,110112,110111,79,2018
120801,111052,111051,80,2018
120802,110362,110361,80,2018
120811,111152,111151,81,2018
120812,111072,111071,81,2018
120831,111232,111231,83,2018
120832,112032,112031,83,2018
120841,111242,111241,84,2018
120842,112272,112271,84,2018
120851,111262,111261,85,2018
120852,110282,110281,85,2018
120861,111282,111281,86,2018
120862,110792,110791,86,2018
120871,111312,111311,87,2018
120872,111002,111001,87,2018
120881,111342,111341,88,2018
120882,111612,111611,88,2018
120891,111512,111511,89,2018
120892,111992,111991,89,2018
120901,111572,111571,90,2018
120902,112352,112351,90,2018
120911,111662,111661,91,2018
120912,111802,111801,91,2018
120931,111832,111831,93,2018
120932,110652,110651,93,2018
120941,111922,111921,94,2018
120942,111482,111481,94,2018
120951,111932,111931,95,2018
120952,111562,111561,95,2018
120961,111942,111941,96,2018
120962,110872,110871,96,2018
120971,111952,111951,97,2018
120972,112182,112181,97,2018
120981,111982,111981,98,2018
120982,110342,110341,98,2018
120991,112052,112051,99,2018
120992,110672,110671,99,2018
121001,112142,112141,100,2018
121002,111112,111111,100,2018
121021,112302,112301,102,2018
121022,111522,111521,102,2018
121031,112362,112361,103,2018
121032,110442,110441,103,2018
121051,NA,NA,105,2018
121052,902692,902691,105,2018
121061,NA,NA,106,2018
121062,111762,111761,106,2018
121071,110122,110121,107,2018
121072,111692,111691,107,2018
121081,110162,110161,108,2018
121082,111682,111681,108,2018
121091,110212,110211,109,2018
121092,112272,112271,109,2018
121101,110612,110611,110,2018
121102,112222,112221,110,2018
121121,110852,110851,112,2018
121122,110942,110941,112,2018
121141,110982,110981,114,2018
121142,111312,111311,114,2018
121151,111242,111241,115,2018
121152,111322,111321,115,2018
121161,111382,111381,116,2018
121162,112232,112231,116,2018
121171,111472,111471,117,2018
121172,NA,NA,117,2018
121181,111792,111791,118,2018
121182,110022,110021,118,2018
121191,112072,112071,119,2018
121192,110422,110421,119,2018
121201,112182,112181,120,2018
121202,110792,110791,120,2018
121211,112282,112281,121,2018
121212,110292,110291,121,2018
121221,110882,110881,122,2018
121222,111162,111161,122,2018
121231,110812,110811,123,2018
121232,111952,111951,123,2018
121241,110072,110071,124,2018
121242,111752,111751,124,2018
121261,110482,110481,126,2018
121262,111592,111591,126,2018
121281,111172,111171,128,2018
121282,111492,111491,128,2018
121291,111312,111311,129,2018
121292,111532,111531,129,2018
121301,111512,111511,130,2018
121302,112082,112081,130,2018
121311,111802,111801,131,2018
121312,112622,112621,131,2018
121331,112112,112111,133,2018
121332,112522,112521,133,2018
121341,112142,112141,134,2018
121342,112332,112331,134,2018
121351,112232,112231,135,2018
121352,110082,110081,135,2018
121361,NA,NA,136,2018
121362,112492,112491,136,2018
121371,NA,NA,137,2018
121372,112202,112201,137,2018
121381,NA,NA,138,2018
121382,112612,112611,138,2018
121391,110092,110091,139,2018
121392,112672,112671,139,2018
121401,110112,110111,140,2018
121402,112632,112631,140,2018
121411,112302,112301,141,2018
121412,110242,110241,141,2018
121421,112312,112311,142,2018
121422,112542,112541,142,2018
121431,110312,110311,143,2018
121432,111392,111391,143,2018
121441,NA,NA,144,2018
121442,111502,111501,144,2018
121451,110202,110201,145,2018
121452,112662,112661,145,2018
121461,110232,110231,146,2018
121462,112402,112401,146,2018
121471,110852,110851,147,2018
121472,111442,111441,147,2018
121491,111432,111431,149,2018
121492,111542,111541,149,2018
121501,111612,111611,150,2018
121502,111302,111301,150,2018
121511,111642,111641,151,2018
121512,111582,111581,151,2018
121521,111992,111991,152,2018
121522,110962,110961,152,2018
121531,112142,112141,153,2018
121532,112682,112681,153,2018
121541,112222,112221,154,2018
121542,112382,112381,154,2018
121551,NA,NA,155,2018
121552,110922,110921,155,2018
121561,NA,NA,156,2018
121562,110762,110761,156,2018
121571,NA,NA,157,2018
121572,110802,110801,157,2018
121581,110762,110761,158,2018
121582,112422,112421,158,2018
121591,111042,111041,159,2018
121592,111062,111061,159,2018
121601,111442,111441,160,2018
121602,NA,NA,160,2018
121621,111772,111771,162,2018
121622,110842,110841,162,2018
121631,112002,112001,163,2018
121632,111632,111631,163,2018
121641,112042,112041,164,2018
121642,111592,111591,164,2018
121651,112152,112151,165,2018
121652,111552,111551,165,2018
121661,112612,112611,166,2018
121662,112022,112021,166,2018
121671,112692,112691,167,2018
121672,111022,111021,167,2018
121681,NA,NA,168,2018
121682,112332,112331,168,2018
121691,NA,NA,169,2018
121692,112512,112511,169,2018
121701,NA,NA,170,2018
121702,112572,112571,170,2018
121711,110732,110731,171,2018
121712,111902,111901,171,2018
121721,110752,110751,172,2018
121722,111682,111681,172,2018
121731,111032,111031,173,2018
121732,111822,111821,173,2018
121741,111142,111141,174,2018
121742,111532,111531,174,2018
121751,111152,111151,175,2018
121752,110242,110241,175,2018
121761,111282,111281,176,2018
121762,111622,111621,176,2018
121771,111332,111331,177,2018
121772,NA,NA,177,2018
121781,111442,111441,178,2018
121782,NA,NA,178,2018
121791,111482,111481,179,2018
121792,111702,111701,179,2018
121801,111542,111541,180,2018
121802,111882,111881,180,2018
121811,111612,111611,181,2018
121812,NA,NA,181,2018
121821,111632,111631,182,2018
121822,111872,111871,182,2018
121841,111722,111721,184,2018
121842,110872,110871,184,2018
121851,111932,111931,185,2018
121852,111832,111831,185,2018
121861,112142,112141,186,2018
121862,NA,NA,186,2018
121871,112492,112491,187,2018
121872,110122,110121,187,2018
121881,110182,110181,188,2018
121882,111092,111091,188,2018
121891,110802,110801,189,2018
121892,110932,110931,189,2018
121901,111232,111231,190,2018
121902,111602,111601,190,2018
121911,111512,111511,191,2018
121912,112432,112431,191,2018
121921,112082,112081,192,2018
121922,110382,110381,192,2018
121931,112422,112421,193,2018
121932,111822,111821,193,2018
121941,110472,110471,194,2018
121942,111782,111781,194,2018
121951,110702,110701,195,2018
121952,NA,NA,195,2018
121971,111062,111061,197,2018
121972,NA,NA,197,2018
121981,111162,111161,198,2018
121982,NA,NA,198,2018
121991,111172,111171,199,2018
121992,NA,NA,199,2018
122001,111262,111261,200,2018
122002,NA,NA,200,2018
122011,111562,111561,201,2018
122012,112562,112561,201,2018
122041,112052,112051,204,2018
122042,111002,111001,204,2018
122051,112412,112411,205,2018
122052,110242,110241,205,2018
122061,112462,112461,206,2018
122062,111602,111601,206,2018
122071,111012,111011,207,2018
122072,NA,NA,207,2018
122091,111182,111181,209,2018
122092,111332,111331,209,2018
122101,111622,111621,210,2018
122102,NA,NA,210,2018
122121,112442,112441,212,2018
122122,110542,110541,212,2018
122131,111322,111321,213,2018
122132,111742,111741,213,2018
122141,111852,111851,214,2018
122142,111392,111391,214,2018
122151,111992,111991,215,2018
122152,110252,110251,215,2018
122161,112172,112171,216,2018
122162,NA,NA,216,2018
122171,111102,111101,217,2018
122172,NA,NA,217,2018
122181,111602,111601,218,2018
122182,NA,NA,218,2018
122191,112612,112611,219,2018
122192,NA,NA,219,2018
122201,112692,112691,220,2018
122202,NA,NA,220,2018
122221,110432,110431,222,2018
122222,110822,110821,222,2018
122231,110662,110661,223,2018
122232,111362,111361,223,2018
122241,110792,110791,224,2018
122242,NA,NA,224,2018
122261,111032,111031,226,2018
122262,NA,NA,226,2018
122271,111642,111641,227,2018
122272,112002,112001,227,2018
122281,112042,112041,228,2018
122282,111892,111891,228,2018
122301,NA,NA,230,2018
122302,110572,110571,230,2018
122311,110652,110651,231,2018
122312,110962,110961,231,2018
122321,110942,110941,232,2018
122322,111492,111491,232,2018
122331,111532,111531,233,2018
122332,NA,NA,233,2018
122341,111542,111541,234,2018
122342,NA,NA,234,2018
122351,111552,111551,235,2018
122352,111822,111821,235,2018
122371,111752,111751,237,2018
122372,111692,111691,237,2018
122381,111782,111781,238,2018
122382,111252,111251,238,2018
122401,112402,112401,240,2018
122402,NA,NA,240,2018
122411,112632,112631,241,2018
122412,NA,NA,241,2018
122421,112692,112691,242,2018
122422,111182,111181,242,2018
122431,111362,111361,243,2018
122432,NA,NA,243,2018
122451,110292,110291,245,2018
122452,112792,112791,245,2018
122461,111832,111831,246,2018
122462,112822,112821,246,2018
122471,112382,112381,247,2018
122472,112772,112771,247,2018
122491,NA,NA,249,2018
122492,112132,112131,249,2018
122501,110512,110511,250,2018
122502,112762,112761,250,2018
122511,111972,111971,251,2018
122512,NA,NA,251,2018
122521,112162,112161,252,2018
122522,110592,110591,252,2018
122531,112192,112191,253,2018
122532,110632,110631,253,2018
122541,NA,NA,254,2018
122542,110462,110461,254,2018
122551,NA,NA,255,2018
122552,111732,111731,255,2018
122561,110022,110021,256,2018
122562,112762,112761,256,2018
122571,110352,110351,257,2018
122572,NA,NA,257,2018
122581,110422,110421,258,2018
122582,NA,NA,258,2018
122591,110592,110591,259,2018
122592,112822,112821,259,2018
122601,112902,112901,260,2018
122602,112752,112751,260,2018
122631,NA,NA,263,2018
122632,112742,112741,263,2018
122641,110452,110451,264,2018
122642,NA,NA,264,2018
122651,110512,110511,265,2018
122652,NA,NA,265,2018
122661,110542,110541,266,2018
122662,112862,112861,266,2018
122671,111652,111651,267,2018
122672,110992,110991,267,2018
122681,112892,112891,268,2018
122682,112722,112721,268,2018
122691,110232,110231,269,2018
122692,NA,NA,269,2018
122701,111302,111301,270,2018
122702,NA,NA,270,2018
122711,111652,111651,271,2018
122712,112832,112831,271,2018
122721,112122,112121,272,2018
122722,111742,111741,272,2018
122751,112742,112741,275,2018
122752,111472,111471,275,2018
122761,112862,112861,276,2018
122762,112262,112261,276,2018
122781,111042,111041,278,2018
122782,NA,NA,278,2018
122791,111142,111141,279,2018
122792,NA,NA,279,2018
122801,111152,111151,280,2018
122802,111012,111011,280,2018
122811,111182,111181,281,2018
122812,111772,111771,281,2018
122821,111402,111401,282,2018
122822,112832,112831,282,2018
122831,111722,111721,283,2018
122832,NA,NA,283,2018
122861,112252,112251,286,2018
122862,112752,112751,286,2018
122881,112322,112321,288,2018
122882,NA,NA,288,2018
122891,110452,110451,289,2018
122892,NA,NA,289,2018
122901,111492,111491,290,2018
122902,NA,NA,290,2018
122911,112232,112231,291,2018
122912,NA,NA,291,2018
122921,110462,110461,292,2018
122922,112822,112821,292,2018
122931,112262,112261,293,2018
122932,111472,111471,293,2018
122941,112332,112331,294,2018
122942,NA,NA,294,2018
122951,112352,112351,295,2018
122952,NA,NA,295,2018
122971,NA,NA,297,2018
122972,111622,111621,297,2018
122981,112242,112241,298,2018
122982,NA,NA,298,2018
122991,112322,112321,299,2018
122992,NA,NA,299,2018
123001,112342,112341,300,2018
123002,NA,NA,300,2018
123011,111692,111691,301,2018
123012,NA,NA,301,2018
123021,112262,112261,302,2018
123022,112732,112731,302,2018
130011,120332,120331,1,2019
130012,121912,121911,1,2019
130021,121312,121311,2,2019
130022,120122,120121,2,2019
130041,121412,121411,4,2019
130042,120042,120041,4,2019
130051,121432,121431,5,2019
130052,121362,121361,5,2019
130061,121702,121701,6,2019
130062,120012,120011,6,2019
130071,121732,121731,7,2019
130072,120222,120221,7,2019
130081,121922,121921,8,2019
130082,120322,120321,8,2019
130091,121532,121531,9,2019
130092,121372,121371,9,2019
130101,121842,121841,10,2019
130102,121952,121951,10,2019
130111,120982,120981,11,2019
130112,120692,120691,11,2019
130121,121192,121191,12,2019
130122,121202,121201,12,2019
130131,121232,121231,13,2019
130132,120932,120931,13,2019
130141,121262,121261,14,2019
130142,122002,122001,14,2019
130151,121382,121381,15,2019
130152,120352,120351,15,2019
130161,121652,121651,16,2019
130162,121142,121141,16,2019
130171,121622,121621,17,2019
130172,121742,121741,17,2019
130181,121852,121851,18,2019
130182,121632,121631,18,2019
130191,120342,120341,19,2019
130192,120862,120861,19,2019
130201,121282,121281,20,2019
130202,121182,121181,20,2019
130221,121452,121451,22,2019
130222,121032,121031,22,2019
130231,121522,121521,23,2019
130232,121722,121721,23,2019
130241,121712,121711,24,2019
130242,121122,121121,24,2019
130251,121762,121761,25,2019
130252,120312,120311,25,2019
130261,121812,121811,26,2019
130262,NA,NA,26,2019
130271,121752,121751,27,2019
130272,121302,121301,27,2019
130281,121162,121161,28,2019
130282,121672,121671,28,2019
130291,121362,121361,29,2019
130292,NA,NA,29,2019
130301,121492,121491,30,2019
130302,121982,121981,30,2019
130311,121542,121541,31,2019
130312,120812,120811,31,2019
130331,121202,121201,33,2019
130332,121772,121771,33,2019
130341,121372,121371,34,2019
130342,121782,121781,34,2019
130351,121522,121521,35,2019
130352,121862,121861,35,2019
130371,120792,120791,37,2019
130372,121592,121591,37,2019
130381,121332,121331,38,2019
130382,120512,120511,38,2019
130391,121412,121411,39,2019
130392,120832,120831,39,2019
130401,121532,121531,40,2019
130402,120902,120901,40,2019
130421,120802,120801,42,2019
130422,122062,122061,42,2019
130431,120852,120851,43,2019
130432,122802,122801,43,2019
130441,121262,121261,44,2019
130442,121792,121791,44,2019
130451,121342,121341,45,2019
130452,120912,120911,45,2019
130481,121702,121701,48,2019
130482,122042,122041,48,2019
130511,122862,122861,51,2019
130512,121242,121241,51,2019
130521,NA,NA,52,2019
130522,122222,122221,52,2019
130531,121512,121511,53,2019
130532,121552,121551,53,2019
130541,121742,121741,54,2019
130542,122192,122191,54,2019
130561,120462,120461,56,2019
130562,120252,120251,56,2019
130571,120772,120771,57,2019
130572,120092,120091,57,2019
130581,120842,120841,58,2019
130582,120262,120261,58,2019
130591,120882,120881,59,2019
130592,122052,122051,59,2019
130601,121092,121091,60,2019
130602,121872,121871,60,2019
130611,122232,122231,61,2019
130612,120162,120161,61,2019
130621,121222,121221,62,2019
130622,121382,121381,62,2019
130631,121542,121541,63,2019
130632,121902,121901,63,2019
130641,121562,121561,64,2019
130642,NA,NA,64,2019
130651,121692,121691,65,2019
130652,120212,120211,65,2019
130661,121822,121821,66,2019
130662,122832,122831,66,2019
130671,122892,122891,67,2019
130672,122172,122171,67,2019
130681,NA,NA,68,2019
130682,121102,121101,68,2019
130691,NA,NA,69,2019
130692,120502,120501,69,2019
130701,121772,121771,70,2019
130702,122122,122121,70,2019
130711,121702,121701,71,2019
130712,122152,122151,71,2019
130721,120192,120191,72,2019
130722,122452,122451,72,2019
130731,120292,120291,73,2019
130732,NA,NA,73,2019
130741,120302,120301,74,2019
130742,122642,122641,74,2019
130751,121492,121491,75,2019
130752,120892,120891,75,2019
130761,121622,121621,76,2019
130762,120782,120781,76,2019
130771,121772,121771,77,2019
130772,122882,122881,77,2019
130791,121982,121981,79,2019
130792,120732,120731,79,2019
130801,NA,NA,80,2019
130802,122662,122661,80,2019
130811,121382,121381,81,2019
130812,120682,120681,81,2019
130821,121802,121801,82,2019
130822,121732,121731,82,2019
130831,121352,121351,83,2019
130832,122942,122941,83,2019
130841,121512,121511,84,2019
130842,121662,121661,84,2019
130851,121702,121701,85,2019
130852,122222,122221,85,2019
130861,121882,121881,86,2019
130862,121782,121781,86,2019
130871,121362,121361,87,2019
130872,NA,NA,87,2019
130881,121772,121771,88,2019
130882,122562,122561,88,2019
130901,NA,NA,90,2019
130902,120172,120171,90,2019
130911,NA,NA,91,2019
130912,121392,121391,91,2019
130931,121022,121021,93,2019
130932,121472,121471,93,2019
130941,121262,121261,94,2019
130942,121292,121291,94,2019
130951,120582,120581,95,2019
130952,121642,121641,95,2019
130961,120192,120191,96,2019
130962,121942,121941,96,2019
130971,120272,120271,97,2019
130972,122002,122001,97,2019
130981,120392,120391,98,2019
130982,121692,121691,98,2019
130991,120722,120721,99,2019
130992,120692,120691,99,2019
131001,120992,120991,100,2019
131002,122642,122641,100,2019
131011,122892,122891,101,2019
131012,120072,120071,101,2019
131021,120772,120771,102,2019
131022,120742,120741,102,2019
131031,121432,121431,103,2019
131032,120492,120491,103,2019
131041,121472,121471,104,2019
131042,120152,120151,104,2019
131051,NA,NA,105,2019
131052,122882,122881,105,2019
131061,NA,NA,106,2019
131062,120452,120451,106,2019
131071,120182,120181,107,2019
131072,120252,120251,107,2019
131081,120502,120501,108,2019
131082,120372,120371,108,2019
131101,121792,121791,110,2019
131102,121382,121381,110,2019
131111,121882,121881,111,2019
131112,NA,NA,111,2019
131121,122042,122041,112,2019
131122,121892,121891,112,2019
131131,122992,122991,113,2019
131132,121512,121511,113,2019
131141,NA,NA,114,2019
131142,121712,121711,114,2019
131151,120652,120651,115,2019
131152,121982,121981,115,2019
131161,120072,120071,116,2019
131162,120102,120101,116,2019
131171,120252,120251,117,2019
131172,120682,120681,117,2019
131181,121202,121201,118,2019
131182,120182,120181,118,2019
131191,121782,121781,119,2019
131192,121262,121261,119,2019
131201,122892,122891,120,2019
131202,122012,122011,120,2019
131211,NA,NA,121,2019
131212,120502,120501,121,2019
131221,120032,120031,122,2019
131222,121512,121511,122,2019
131231,120382,120381,123,2019
131232,122822,122821,123,2019
131241,120692,120691,124,2019
131242,122892,122891,124,2019
131251,121522,121521,125,2019
131252,121292,121291,125,2019
131261,121582,121581,126,2019
131262,121382,121381,126,2019
131271,121712,121711,127,2019
131272,121532,121531,127,2019
131281,121792,121791,128,2019
131282,121412,121411,128,2019
131291,121872,121871,129,2019
131292,122002,122001,129,2019
131301,121882,121881,130,2019
131302,NA,NA,130,2019
131311,121432,121431,131,2019
131312,121732,121731,131,2019
131321,121752,121751,132,2019
131322,121782,121781,132,2019
131331,120572,120571,133,2019
131332,120882,120881,133,2019
131341,121932,121931,134,2019
131342,121542,121541,134,2019
